goal list,,,,,,
-1.896269,-1.745385,0,0,0,-0.7397,0.672937
-2.16,-3.41,0,0,0,-0.753,0.657
-0.56,-3.72,0,0,0,0.099,-0.995
-0.549,-1.98,0,0,0,0.7,0.715
-0.5,0.16,0,0,0,0.77,0.64
0,0,0,0,0,-0.133,0.991
